Country_encoded,EdLevel_encoded,YearsCodePro,Employment_encoded,Salary
151,0,2.0,0,60000.0
113,0,5.0,0,36753.0
28,2,18.0,0,83194.0
5,3,10.0,0,9144.0
39,0,12.0,0,78156.0
151,2,5.0,0,106000.0
136,0,7.0,0,101649.0
151,1,27.0,0,138162.0
112,1,17.0,2,36444.0
151,0,7.0,0,1356000.0
151,0,14.0,0,200000.0
151,0,3.0,0,65500.0
151,0,20.0,0,138000.0
151,3,19.0,0,75000.0
151,1,9.0,0,100000.0
131,0,12.0,0,35672.0
64,2,8.0,0,28500.0
151,0,8.0,0,350000.0
28,1,14.0,0,167901.0
151,0,5.0,0,137355.0
151,1,6.0,0,70848.0
151,1,3.0,0,48000.0
151,1,2.0,0,86000.0
149,2,5.0,0,77633.0
151,1,1.0,0,157500.0
12,0,6.0,0,21192.0
151,1,3.0,0,2000000.0
151,0,5.0,0,96000.0
151,0,19.0,1,90000.0
151,0,5.0,0,125000.0
151,0,11.0,0,160000.0
69,2,19.0,2,108098.0
8,1,15.0,0,108098.0
151,0,35.0,0,180000.0
151,0,3.0,0,80000.0
50,1,20.0,0,75669.0
151,2,3.0,0,138000.0
28,0,14.0,0,77900.0
151,2,7.0,0,93500.0
151,2,39.0,0,141500.0
28,2,10.0,0,51051.0
151,1,3.0,2,20000.0
151,0,1.0,0,75000.0
151,3,3.0,0,110000.0
151,0,30.0,0,125000.0
151,2,20.0,0,175000.0
151,0,2.0,0,92000.0
50,3,8.0,0,69183.0
48,0,3.0,0,46482.0
28,0,3.0,0,41597.0
28,3,2.0,0,499164.0
149,1,20.0,2,77556.0
5,0,5.0,0,11676.0
151,0,4.0,0,65000.0
22,2,18.0,2,60480.0
151,3,7.0,0,95000.0
62,0,5.0,0,12217.0
151,1,20.0,0,115000.0
151,0,25.0,0,96000.0
151,1,15.0,0,180000.0
50,0,7.0,0,50806.0
151,2,10.0,0,390000.0
64,2,10.0,0,25656.0
48,2,8.0,0,45401.0
99,1,5.0,0,51887.0
151,0,5.0,0,74986.0
50,0,2.0,0,59454.0
151,0,2.0,0,85000.0
22,2,4.0,0,29321.0
151,0,3.0,0,76092.0
151,0,1.0,0,80000.0
22,2,19.0,0,38484.0
151,0,8.0,0,2000000.0
151,0,4.0,0,1260000.0
91,0,3.0,0,25536.0
151,0,7.0,0,126500.0
151,1,21.0,0,135000.0
151,0,12.0,0,104000.0
149,3,5.0,0,71093.0
99,2,12.0,0,162147.0
131,2,3.0,0,47563.0
28,0,6.0,0,75631.0
28,2,15.0,2,127056.0
28,0,12.0,0,60505.0
47,2,15.0,0,84312.0
22,0,15.0,0,32988.0
151,1,3.0,0,55620.0
112,2,9.0,0,212625.0
151,1,4.0,0,72000.0
107,0,2.0,0,13224.0
52,2,2.0,0,24214.0
72,0,8.0,0,28776.0
151,0,3.0,0,131657.0
151,0,2.0,0,124000.0
151,2,3.0,0,230000.0
151,1,0.5,0,55000.0
62,0,3.0,0,5028.0
151,0,1.0,0,108000.0
50,0,10.0,0,699394.0
51,0,8.0,0,4488.0
129,1,23.0,2,266864.0
151,0,1.0,0,72000.0
151,0,10.0,0,50000.0
151,0,25.0,0,117000.0
47,1,1.0,1,14136.0
151,1,25.0,0,180000.0
15,3,22.0,0,32429.0
151,1,10.0,0,60000.0
147,2,4.0,0,48936.0
12,1,8.0,0,7068.0
66,2,19.0,0,1000000.0
151,0,10.0,0,66536.0
151,1,2.0,0,52000.0
50,2,11.0,0,81074.0
151,0,2.0,0,125000.0
151,0,40.0,0,200000.0
151,1,21.0,2,120000.0
113,0,8.0,0,25944.0
60,2,3.0,0,19248.0
151,0,2.0,0,72000.0
28,0,6.0,0,59749.0
28,0,9.0,0,80925.0
151,0,1.0,0,45000.0
151,0,7.0,0,150000.0
28,1,8.0,0,66150.0
151,0,10.0,0,96000.0
151,0,7.0,0,1020000.0
151,0,10.0,0,165000.0
118,2,15.0,2,18876.0
151,3,50.0,0,250000.0
28,0,3.0,0,64287.0
48,3,13.0,0,75669.0
151,0,3.0,0,129500.0
151,1,4.0,0,90205.0
135,3,38.0,0,79776.0
14,2,15.0,0,54468.0
151,0,13.0,0,63500.0
117,0,20.0,2,103776.0
151,0,5.0,0,120000.0
28,1,26.0,0,79413.0
91,0,3.0,0,8400.0
151,0,0.5,0,80000.0
151,1,10.0,0,125000.0
50,0,5.0,0,59454.0
151,0,15.0,0,130000.0
151,0,14.0,0,150000.0
28,0,2.0,0,1000000.0
151,1,4.0,0,87000.0
22,0,4.0,0,12372.0
99,0,3.0,0,40212.0
50,1,3.0,0,12324.0
151,2,5.0,0,75000.0
151,1,6.0,0,55000.0
118,2,9.0,2,28308.0
28,0,6.0,0,69399.0
151,0,7.0,0,130000.0
151,0,10.0,0,135000.0
39,1,37.0,2,94075.0
151,1,16.0,0,100000.0
99,0,6.0,0,54852.0
48,2,5.0,0,41077.0
151,1,25.0,0,2000000.0
28,1,0.5,0,41597.0
151,0,14.0,0,2000000.0
151,0,14.0,0,600000.0
5,1,12.0,2,7788.0
52,0,3.0,0,17296.0
112,0,3.0,2,30372.0
151,0,9.0,0,155000.0
151,0,6.0,0,45000.0
28,0,8.0,2,27228.0
52,0,2.0,0,7788.0
151,0,0.5,0,70000.0
28,0,5.0,0,54833.0
151,0,9.0,0,170000.0
151,0,3.0,0,69000.0
28,0,2.0,0,50673.0
151,1,25.0,0,110000.0
105,2,12.0,0,155000.0
151,0,7.0,0,99000.0
151,0,4.0,0,63000.0
151,0,12.0,0,85000.0
151,0,3.0,0,50000.0
151,0,22.0,0,215000.0
28,2,12.0,0,103615.0
151,0,20.0,0,120000.0
149,1,1.0,0,25852.0
28,1,0.5,0,46891.0
151,0,22.0,0,159000.0
151,2,9.0,0,91000.0
64,2,5.0,1,21375.0
68,0,30.0,0,60000.0
112,1,13.0,2,23088.0
151,1,0.5,2,48000.0
131,2,5.0,0,38915.0
99,2,10.0,2,140527.0
112,1,2.0,2,27336.0
149,0,13.0,1,24384.0
48,3,6.0,0,56751.0
151,0,5.0,0,60000.0
151,0,13.0,0,85000.0
151,0,4.0,0,76500.0
149,2,22.0,0,1000000.0
62,2,9.0,0,36024.0
151,1,12.0,0,100000.0
28,0,6.0,0,56723.0
151,1,2.0,0,56000.0
151,2,17.0,0,122000.0
151,1,1.0,0,140000.0
151,0,8.0,0,89900.0
151,0,13.0,0,118500.0
151,1,10.0,0,130000.0
151,2,5.0,0,108000.0
151,0,17.0,0,142000.0
50,3,8.0,0,64859.0
151,0,15.0,0,190000.0
107,0,2.0,0,3888.0
5,1,4.0,0,19464.0
151,0,6.0,0,150000.0
151,1,1.0,1,100800.0
151,0,14.0,0,103000.0
151,0,20.0,0,110000.0
151,0,2.0,0,150000.0
151,0,12.0,0,240000.0
151,0,2.0,0,110000.0
29,0,10.0,0,30108.0
151,0,2.0,0,60000.0
151,1,11.0,0,90000.0
151,0,22.0,0,95000.0
151,2,20.0,0,650000.0
151,2,7.0,0,211000.0
151,2,7.0,0,65000.0
151,0,4.0,0,67000.0
151,2,5.0,2,201500.0
22,0,2.0,0,5496.0
151,1,16.0,0,44000.0
151,1,2.0,0,100000.0
149,0,8.0,0,90482.0
151,2,5.0,0,135000.0
91,1,4.0,0,29088.0
151,2,15.0,0,163000.0
29,1,23.0,0,100602.0
151,0,2.0,0,130000.0
151,0,12.0,0,310000.0
91,0,8.0,0,39168.0
47,2,18.0,0,71340.0
151,0,12.0,0,100000.0
28,1,8.0,0,90758.0
32,0,1.0,0,23968.0
151,0,16.0,0,135000.0
28,1,13.0,0,52186.0
62,2,0.5,0,3180.0
8,2,20.0,2,97284.0
149,0,2.0,0,31669.0
147,0,11.0,0,58728.0
151,0,30.0,0,200000.0
144,0,4.0,0,17748.0
22,0,2.0,0,4128.0
112,0,9.0,0,50124.0
151,2,14.0,0,100000.0
99,2,10.0,2,108098.0
147,0,15.0,0,114000.0
151,0,23.0,2,55000.0
28,0,1.0,0,52942.0
151,0,31.0,0,120000.0
28,1,10.0,0,43110.0
151,1,3.0,0,50000.0
151,0,4.0,0,110000.0
149,0,1.0,0,29360.0
151,0,9.0,0,0.0
151,0,10.0,0,85000.0
151,0,20.0,0,170000.0
22,0,4.0,2,21996.0
151,1,12.0,0,135000.0
28,2,13.0,0,71850.0
151,3,32.0,0,127114.0
49,0,12.0,0,33924.0
64,0,8.0,0,8556.0
62,2,5.0,2,37272.0
28,0,9.0,0,88489.0
48,2,3.0,0,64859.0
28,1,15.0,0,49917.0
22,2,9.0,2,15120.0
68,0,3.0,0,73548.0
91,3,10.0,0,21336.0
62,2,21.0,2,100524.0
151,1,20.0,0,146000.0
122,0,4.0,0,95208.0
151,1,10.0,0,75000.0
151,0,6.0,0,79000.0
151,3,2.0,0,90000.0
98,0,10.0,0,18912.0
151,0,37.0,0,11500.0
151,2,41.0,0,192000.0
151,1,14.0,0,250000.0
151,2,16.0,0,180000.0
99,2,18.0,0,70264.0
151,0,12.0,0,155000.0
39,2,35.0,2,217100.0
148,2,3.0,0,32664.0
151,2,2.0,0,115000.0
28,1,3.0,0,36303.0
50,1,18.0,0,75240.0
112,1,9.0,2,69864.0
151,1,5.0,0,170000.0
149,0,12.0,0,135722.0
22,0,16.0,0,43428.0
151,0,0.5,0,62000.0
151,0,4.0,0,92500.0
151,0,6.0,0,80000.0
151,0,5.0,0,92000.0
151,1,2.0,0,68000.0
29,1,9.0,0,105372.0
151,3,10.0,0,130000.0
28,0,3.0,0,56723.0
107,2,7.0,0,11676.0
151,0,31.0,0,120000.0
50,1,6.0,0,54806.0
151,3,45.0,0,150000.0
151,0,40.0,0,200000.0
62,2,10.0,0,32112.0
31,2,18.0,0,144.0
151,2,13.0,0,115000.0
151,1,10.0,0,142200.0
62,1,7.0,0,8712.0
151,0,6.0,0,115000.0
151,0,4.0,0,80000.0
151,2,10.0,0,115000.0
151,2,5.0,0,60000.0
151,0,5.0,0,140000.0
129,0,6.0,0,40032.0
151,0,36.0,0,116000.0
50,2,22.0,0,77831.0
151,3,18.0,0,145000.0
151,2,5.0,0,80000.0
28,1,5.0,0,49160.0
151,0,23.0,0,130000.0
151,0,7.0,0,140000.0
151,1,2.0,1,13000.0
151,0,9.0,0,95.0
151,0,8.0,0,105000.0
129,2,18.0,0,55508.0
149,2,8.0,0,82726.0
149,0,2.0,0,22620.0
151,0,39.0,0,150000.0
52,1,20.0,2,389153.0
151,1,38.0,0,98000.0
151,0,5.0,0,112500.0
151,1,5.0,0,107000.0
151,0,25.0,0,60000.0
151,2,9.0,0,100000.0
151,0,21.0,0,110000.0
5,3,14.0,2,70000.0
149,1,4.0,0,597180.0
28,0,5.0,0,83194.0
151,2,5.0,2,150000.0
28,2,3.0,1,30676.0
28,1,3.0,0,47648.0
149,1,12.0,0,71093.0
5,1,8.0,0,57600.0
151,0,13.0,0,180000.0
151,1,2.0,0,31500.0
151,1,10.0,0,174000.0
151,0,3.0,0,82000.0
50,2,11.0,0,72966.0
135,1,3.0,0,42960.0
135,3,9.0,0,56460.0
47,1,15.0,0,50592.0
151,0,3.0,0,54000.0
50,2,15.0,1,54480.0
151,0,0.5,0,62500.0
151,2,39.0,0,155000.0
151,1,6.0,0,65000.0
151,2,23.0,0,215000.0
28,0,2.0,0,56723.0
50,2,2.0,0,81074.0
136,1,23.0,0,117913.0
149,0,10.0,2,135000.0
151,0,3.0,0,114500.0
124,2,13.0,0,64860.0
28,0,6.0,0,92863.0
151,1,20.0,0,143000.0
99,1,12.0,0,45396.0
151,1,4.0,0,148720.0
28,2,12.0,2,90758.0
28,0,7.0,0,102102.0
151,0,3.0,0,63224.0
44,1,20.0,0,91883.0
62,0,5.0,0,27923.0
151,2,8.0,0,135000.0
91,0,0.5,1,4850.0
129,1,2.0,0,16812.0
99,1,0.5,1,29420.0
151,0,6.0,0,125000.0
48,2,1.0,0,27240.0
151,0,10.0,0,104000.0
151,2,5.0,0,70000.0
22,1,3.0,0,7536.0
151,2,35.0,0,139000.0
151,2,25.0,0,200000.0
151,2,47.0,2,900000.0
5,2,4.0,0,21408.0
151,0,4.0,0,2000000.0
99,1,23.0,0,68100.0
50,3,6.0,0,68102.0
151,2,5.0,0,115000.0
149,1,8.0,0,90482.0
112,2,5.0,0,35437.0
151,1,25.0,0,84000.0
28,0,6.0,0,83194.0
151,1,7.0,0,108500.0
151,1,12.0,0,175000.0
126,0,7.0,2,46704.0
151,0,14.0,0,104000.0
151,0,14.0,0,136000.0
151,1,26.0,0,1560000.0
99,2,5.0,0,38916.0
151,1,19.0,0,185000.0
22,0,2.0,0,11544.0
151,0,6.0,0,110000.0
151,0,3.0,0,40000.0
28,0,10.0,0,94539.0
151,0,22.0,0,175000.0
151,2,3.0,0,144000.0
151,0,10.0,0,200000.0
48,2,5.0,0,61616.0
151,0,12.0,0,110000.0
151,0,36.0,0,104000.0
117,1,12.0,0,21708.0
151,2,28.0,0,120000.0
151,2,18.0,0,150000.0
151,2,12.0,0,265000.0
151,2,3.0,0,100000.0
28,1,11.0,0,56723.0
151,0,12.0,0,100000.0
131,0,10.0,0,59454.0
124,1,11.0,2,2592.0
151,0,3.0,0,125000.0
117,0,3.0,0,16824.0
151,0,6.0,0,160000.0
151,0,12.0,0,188000.0
100,0,5.0,0,38334.0
131,1,1.0,0,11956.0
50,1,2.0,0,12972.0
151,0,7.0,0,125000.0
151,3,1.0,0,100000.0
151,0,17.0,0,99000.0
151,0,3.0,0,756000.0
151,0,6.0,0,78000.0
5,0,4.0,0,29196.0
151,0,17.0,0,115000.0
149,1,10.0,0,90482.0
151,1,1.0,0,45000.0
62,1,7.0,0,23735.0
117,2,13.0,2,64859.0
151,3,3.0,0,80000.0
151,2,6.0,0,86000.0
28,0,3.0,0,30253.0
39,1,0.5,0,23448.0
151,1,41.0,0,100000.0
151,1,6.0,0,152000.0
151,0,1.0,2,30000.0
151,1,11.0,0,51000.0
62,0,6.0,0,13264.0
151,0,4.0,0,160000.0
36,1,7.0,0,25464.0
151,1,3.0,0,115000.0
151,1,18.0,0,133000.0
151,1,15.0,0,90000.0
151,0,7.0,0,80000.0
6,3,4.0,0,22068.0
151,2,24.0,0,350000.0
151,0,4.0,0,120000.0
118,0,15.0,0,45300.0
151,1,0.5,0,25000.0
151,1,15.0,0,100000.0
151,1,10.0,0,113000.0
28,0,4.0,2,0.0
28,1,35.0,0,128573.0
151,1,4.0,0,95000.0
151,0,15.0,0,178000.0
28,0,5.0,0,43110.0
50,0,4.0,0,64859.0
151,0,5.0,0,165000.0
151,0,16.0,0,230000.0
129,1,13.0,0,70052.0
151,0,8.0,0,180000.0
151,0,8.0,0,100000.0
151,0,0.5,0,70000.0
22,0,8.0,0,23364.0
62,2,6.0,0,11867.0
28,0,8.0,0,74005.0
62,0,5.0,0,22339.0
151,1,15.0,0,134000.0
151,3,15.0,0,130000.0
50,2,10.0,0,70264.0
151,0,12.0,0,137000.0
99,2,7.0,0,24648.0
151,0,32.0,0,290000.0
151,0,19.0,0,142000.0
151,2,3.0,0,63396.0
28,3,1.0,0,68068.0
151,0,23.0,0,120000.0
151,0,8.0,0,74275.0
64,2,5.0,0,21372.0
15,0,5.0,0,58368.0
151,0,4.0,0,252000.0
151,0,10.0,0,62000.0
151,1,22.0,0,220000.0
151,0,13.0,0,250000.0
12,0,6.0,0,6360.0
151,0,8.0,0,135000.0
151,2,16.0,0,1200000.0
151,0,16.0,0,200000.0
91,3,2.0,0,10344.0
151,2,23.0,0,88000.0
151,0,5.0,0,64000.0
151,0,4.0,0,80000.0
12,0,1.0,0,9888.0
69,1,16.0,0,28536.0
43,3,7.0,0,15600.0
151,0,2.0,0,2000000.0
151,0,12.0,0,100000.0
151,2,16.0,0,180000.0
151,2,10.0,0,100000.0
99,1,2.0,0,27888.0
126,1,12.0,0,38916.0
151,2,25.0,0,180000.0
22,0,10.0,2,9624.0
151,0,2.0,0,56000.0
62,0,7.0,0,10471.0
50,2,20.0,0,129718.0
151,0,4.0,0,120000.0
151,0,10.0,0,100000.0
28,0,20.0,0,136136.0
28,0,5.0,0,83194.0
149,0,3.0,0,103408.0
62,0,6.0,0,8376.0
69,1,7.0,0,34591.0
151,2,24.0,0,145000.0
144,0,2.0,0,7296.0
151,1,3.0,0,67200.0
149,2,14.0,0,64630.0
64,0,8.0,2,288.0
151,0,10.0,0,80000.0
22,1,15.0,0,31608.0
50,0,5.0,0,53184.0
50,0,5.0,0,81074.0
151,0,10.0,0,70000.0
151,0,15.0,0,130000.0
151,2,12.0,0,250000.0
22,0,20.0,0,22449.0
28,0,2.0,0,45379.0
151,3,10.0,0,180000.0
151,2,23.0,0,210000.0
107,1,20.0,0,13620.0
151,0,2.0,0,46000.0
149,0,6.0,0,117626.0
151,1,10.0,0,82000.0
15,0,2.0,0,25944.0
28,1,45.0,1,45379.0
29,2,5.0,0,22584.0
151,1,16.0,0,180000.0
151,1,35.0,0,110000.0
118,3,10.0,0,32088.0
151,0,8.0,0,150000.0
116,0,3.0,2,0.0
151,0,4.0,0,62000.0
147,2,2.0,0,12240.0
28,0,10.0,0,64287.0
151,0,8.0,0,55000.0
28,1,2.0,0,41597.0
151,0,8.0,0,90000.0
149,0,2.0,0,38778.0
151,0,6.0,0,90000.0
151,0,33.0,0,117000.0
151,0,6.0,0,137500.0
151,0,4.0,0,101000.0
151,0,5.0,0,150000.0
151,3,40.0,2,100000.0
28,0,0.5,0,51997.0
28,0,11.0,0,56723.0
151,2,6.0,0,200000.0
151,0,9.0,0,139000.0
151,0,6.0,0,87000.0
151,0,2.0,0,57000.0
62,0,5.0,0,54456.0
151,0,23.0,0,127000.0
151,0,4.0,0,62000.0
62,0,2.0,0,17450.0
149,2,11.0,0,63337.0
62,0,6.0,0,18597.0
28,3,5.0,0,143699.0
39,2,23.0,2,144730.0
151,0,11.0,0,126800.0
118,2,8.0,0,26424.0
151,1,10.0,0,87000.0
149,0,6.0,0,62045.0
151,0,1.0,0,60000.0
28,0,17.0,0,75631.0
28,0,9.0,0,57480.0
151,0,3.0,0,67000.0
151,0,23.0,0,140000.0
99,0,5.0,2,129720.0
151,0,12.0,0,0.0
151,0,12.0,0,80000.0
124,2,2.0,0,10380.0
151,2,2.0,0,71000.0
151,3,11.0,0,70000.0
28,0,12.0,0,64287.0
104,2,12.0,0,1320000.0
151,2,7.0,0,200000.0
91,0,5.0,0,29088.0
151,2,12.0,0,80000.0
149,0,28.0,0,58167.0
151,1,20.0,0,103000.0
151,1,2.0,0,42000.0
151,0,2.0,0,58000.0
151,2,19.0,0,145000.0
22,0,11.0,0,48924.0
22,2,6.0,0,21996.0
12,0,5.0,0,16956.0
151,0,5.0,0,93000.0
151,0,10.0,0,840000.0
100,3,30.0,0,287505.0
151,0,1.0,0,924000.0
151,2,12.0,0,150000.0
151,0,13.0,0,472500.0
151,0,1.0,0,65000.0
68,2,8.0,0,133080.0
151,0,10.0,0,145000.0
151,0,23.0,0,125000.0
151,1,5.0,0,135000.0
149,2,7.0,0,116333.0
62,2,9.0,2,19200.0
151,1,30.0,0,220000.0
151,0,17.0,0,170000.0
151,0,5.0,2,70000.0
28,0,7.0,0,54455.0
151,0,4.0,0,125000.0
151,1,15.0,0,210000.0
149,1,1.0,0,403284.0
151,0,2.0,2,40000.0
34,0,1.0,0,7824.0
151,0,3.0,0,83500.0
151,0,13.0,0,121000.0
151,2,36.0,0,49999.0
151,0,10.0,0,82500.0
151,0,25.0,0,115000.0
151,0,4.0,0,85000.0
144,0,2.0,0,5916.0
151,0,8.0,0,92000.0
144,0,3.0,0,23664.0
28,0,3.0,0,45379.0
147,2,4.0,0,39144.0
151,2,20.0,0,110000.0
50,1,17.0,0,98369.0
50,0,3.0,1,16860.0
132,0,0.5,0,13200.0
5,1,2.0,0,8172.0
28,0,5.0,0,61261.0
151,0,20.0,0,172000.0
22,0,10.0,0,25284.0
151,1,5.0,0,37500.0
151,0,3.0,0,43585.0
149,0,0.5,0,41363.0
91,0,2.0,0,25920.0
151,1,7.0,0,1380000.0
62,0,1.0,0,27923.0
151,1,4.0,0,120000.0
151,2,3.0,0,70000.0
151,1,33.0,0,139000.0
151,0,0.5,2,23000.0
6,1,3.0,0,17556.0
39,0,17.0,0,100588.0
151,2,19.0,0,1848000.0
151,2,13.0,0,95000.0
68,1,25.0,0,175116.0
151,0,23.0,0,63000.0
151,0,3.0,0,125000.0
111,0,6.0,0,13032.0
151,0,13.0,0,115000.0
151,3,39.0,0,250000.0
151,0,6.0,0,125000.0
151,0,2.0,0,100000.0
151,0,9.0,0,160000.0
151,0,25.0,0,135000.0
22,0,5.0,0,13740.0
8,2,6.0,0,38964.0
151,0,5.0,0,75000.0
112,0,6.0,0,110000.0
151,0,28.0,0,120000.0
151,3,7.0,0,225000.0
151,1,25.0,0,155000.0
151,2,15.0,0,135000.0
22,0,3.0,0,8244.0
47,0,7.0,0,58368.0
151,2,16.0,0,180000.0
151,0,16.0,0,125000.0
91,0,9.0,0,129276.0
151,0,11.0,0,160000.0
149,2,30.0,2,227497.0
151,0,4.0,0,72918.0
151,1,3.0,0,50000.0
151,0,9.0,0,90000.0
151,0,6.0,2,89000.0
28,3,4.0,0,77522.0
151,0,2.0,0,45000.0
83,3,8.0,0,97284.0
151,0,6.0,0,100000.0
151,0,37.0,0,180000.0
118,0,2.0,0,13212.0
28,1,17.0,0,90758.0
28,0,19.0,0,128573.0
28,3,6.0,0,35547.0
151,2,5.0,0,87000.0
151,0,4.0,0,90000.0
151,0,1.0,0,72500.0
151,2,2.0,0,62500.0
151,2,20.0,0,100000.0
151,0,3.0,0,75000.0
151,0,2.0,1,80000.0
28,1,11.0,1,26450.0
151,1,1.0,0,80000.0
149,1,12.0,0,51639.0
131,1,10.0,0,54049.0
62,2,11.0,0,30716.0
28,0,1.0,0,38799.0
151,1,9.0,0,88620.0
28,0,15.0,0,94539.0
131,3,5.0,0,32429.0
47,2,23.0,0,106368.0
151,0,5.0,0,82000.0
149,2,1.0,0,37485.0
149,1,14.0,0,33348.0
112,0,8.0,0,58320.0
117,2,20.0,2,142692.0
149,1,1.0,0,29730.0
22,0,3.0,0,4128.0
28,1,9.0,0,98321.0
151,0,8.0,0,250000.0
151,0,17.0,0,70000.0
50,0,5.0,2,78348.0
151,0,19.0,0,345000.0
151,1,10.0,0,66000.0
151,0,0.5,0,70000.0
151,0,6.0,0,100000.0
151,1,3.0,0,63250.0
151,2,14.0,0,136800.0
151,0,4.0,0,84000.0
28,1,13.0,0,113447.0
151,0,4.0,0,60000.0
99,0,4.0,0,27240.0
151,2,25.0,0,142000.0
151,0,10.0,0,76000.0
49,1,4.0,2,37752.0
151,1,3.0,0,40000.0
125,0,6.0,0,41736.0
155,0,9.0,2,15528.0
151,1,6.0,0,114400.0
44,1,6.0,0,40212.0
151,0,3.0,0,110000.0
107,2,5.0,2,4284.0
151,0,1.0,0,72000.0
149,0,3.0,0,54289.0
149,2,7.0,2,0.0
28,2,1.0,0,45379.0
151,1,7.0,0,136000.0
50,3,33.0,2,237816.0
151,0,18.0,0,120000.0
151,1,3.0,0,70000.0
28,0,10.0,0,44622.0
127,2,5.0,2,45396.0
22,0,6.0,0,12372.0
28,1,7.0,0,46135.0
151,0,6.0,0,2000000.0
151,0,32.0,0,109733.0
151,0,21.0,0,135000.0
112,2,6.0,0,48600.0
50,1,15.0,0,71340.0
151,2,4.0,0,200266.0
151,0,5.0,0,78700.0
118,1,8.0,0,28308.0
5,1,4.0,1,8364.0
151,1,5.0,0,64000.0
24,2,5.0,0,36468.0
151,0,3.0,0,81000.0
151,2,2.0,0,170000.0
50,2,7.0,0,64859.0
151,1,25.0,2,2000000.0
151,1,4.0,0,60000.0
151,0,3.0,0,80000.0
91,0,5.0,0,25860.0
151,0,2.0,0,64000.0
151,0,4.0,0,14500.0
151,0,19.0,0,99900.0
151,0,1.0,0,48750.0
22,2,7.0,0,25656.0
151,2,20.0,0,220000.0
22,2,15.0,0,17180.0
151,0,2.0,0,80000.0
151,1,14.0,0,84000.0
113,3,2.0,1,12972.0
151,0,5.0,0,87550.0
151,0,2.0,0,48000.0
99,3,4.0,0,81074.0
14,0,1.0,0,12000.0
151,0,3.0,0,75000.0
151,1,40.0,0,250000.0
151,1,5.0,0,89000.0
151,1,1.0,0,110000.0
151,0,7.0,0,95000.0
50,1,2.0,0,41077.0
151,1,35.0,0,155000.0
151,0,7.0,0,70000.0
50,2,9.0,0,86478.0
151,0,16.0,0,125000.0
50,2,20.0,0,113503.0
151,1,16.0,0,105000.0
151,1,2.0,0,115000.0
151,1,20.0,0,163000.0
151,0,13.0,0,2000000.0
151,1,5.0,0,115000.0
151,1,2.0,0,35000.0
151,2,10.0,0,110000.0
5,1,6.0,0,19848.0
99,2,10.0,0,63564.0
151,1,11.0,0,2000000.0
112,2,18.0,0,58472.0
151,2,5.0,0,100000.0
151,0,12.0,0,117000.0
151,0,6.0,0,105000.0
151,0,9.0,0,88899.0
151,0,6.0,0,112000.0
151,2,26.0,0,275000.0
22,1,8.0,0,6600.0
47,2,22.0,0,91883.0
151,0,19.0,0,97000.0
28,0,2.0,0,49160.0
100,1,24.0,2,46001.0
28,1,9.0,0,56723.0
112,2,2.0,1,21864.0
118,2,15.0,0,18876.0
151,1,26.0,2,200000.0
118,2,20.0,0,38000.0
107,0,2.0,0,3888.0
6,0,7.0,0,25080.0
118,2,7.0,0,7548.0
151,2,13.0,0,130000.0
151,2,8.0,0,190000.0
50,1,3.0,0,45396.0
151,0,3.0,0,63000.0
118,3,10.0,0,22644.0
151,0,3.0,0,76000.0
151,0,20.0,0,140000.0
151,0,3.0,0,120000.0
151,2,17.0,0,115000.0
151,0,11.0,0,120000.0
151,3,0.5,0,95000.0
7,2,10.0,0,108098.0
28,0,8.0,0,79413.0
47,2,5.0,0,70264.0
149,0,21.0,0,193889.0
151,0,2.0,0,100000.0
151,0,5.0,0,96000.0
50,0,5.0,2,108098.0
151,0,30.0,0,120000.0
151,2,20.0,0,110000.0
28,0,50.0,0,1000000.0
31,1,9.0,0,8124.0
151,0,16.0,0,123500.0
151,2,7.0,0,300000.0
151,1,20.0,0,220000.0
68,1,2.0,0,63036.0
146,0,5.0,2,4908.0
151,0,7.0,0,105000.0
151,2,15.0,0,155000.0
105,0,2.0,0,51792.0
151,0,9.0,0,92500.0
151,1,8.0,2,54000.0
149,0,1.0,0,38778.0
151,0,8.0,0,128176.0
22,0,4.0,0,13740.0
151,1,5.0,0,76000.0
151,0,5.0,0,117000.0
151,1,25.0,2,96000.0
28,0,1.0,0,471936.0
131,2,1.0,0,27025.0
151,0,10.0,2,150000.0
151,1,14.0,0,165000.0
151,0,1.0,0,95000.0
48,2,17.0,0,54049.0
28,1,6.0,0,75631.0
149,2,4.0,0,67215.0
151,1,3.0,0,83000.0
151,0,10.0,0,140000.0
151,0,2.0,0,120000.0
28,0,2.0,0,46891.0
151,0,2.0,0,83000.0
151,0,2.0,0,2000000.0
151,0,15.0,0,150000.0
151,2,4.0,0,114996.0
151,0,3.0,0,85000.0
151,2,1.0,0,75000.0
151,2,10.0,0,1500000.0
151,1,22.0,2,180000.0
151,1,4.0,0,75000.0
135,2,20.0,2,44184.0
22,1,2.0,0,9624.0
48,2,2.0,0,31128.0
151,0,1.0,0,60500.0
151,0,23.0,0,100000.0
48,2,4.0,0,69183.0
149,1,20.0,0,96945.0
151,1,4.0,0,205000.0
151,2,14.0,0,115000.0
151,2,20.0,0,250000.0
105,2,8.0,0,113290.0
22,2,4.0,0,17040.0
151,2,3.0,0,96000.0
15,2,6.0,0,31128.0
41,0,0.5,1,4200.0
151,0,22.0,0,1968000.0
151,1,15.0,0,53000.0
152,3,15.0,0,44136.0
9,1,3.0,0,7044.0
151,0,5.0,0,135000.0
151,0,10.0,0,74000.0
151,0,39.0,2,240000.0
